X,Y,field_1,cat,x,y,z,slope,distance,label
-55716.7920971779,305966.295247925,3156,3318,-55716.792097177902178,305966.295247924979776,152.000000000000000,0.223773600000000,75060.993045617666212,-1
-585704.759898186,304966.487848091,3158,3320,-585704.759898185962811,304966.487848090997431,275.000000000000000,0.137771300000000,562485.599828960490413,-1
-581704.850707235,304966.487848091,3159,3321,-581704.850707235047594,304966.487848090997431,289.000000000000000,0.290222300000000,558540.592056582565419,-1
-95715.884006688,304966.487848091,3161,3323,-95715.884006687992951,304966.487848090997431,185.000000000000000,0.477796600000000,99607.004476714937482,-1
-491706.893910837,303966.680448256,3162,3324,-491706.893910837010480,303966.680448256025556,251.000000000000000,0.121555600000000,469827.482958557433449,-1
-58716.7239903912,303966.680448256,3165,3327,-58716.723990391197731,303966.680448256025556,152.000000000000000,0.247275000000000,74812.888518308682251,-1
-715701.808604094,302966.873048421,3166,3328,-715701.808604093967006,302966.873048420995474,244.000000000000000,0.474802900000000,690777.090443275170401,-1
-404708.869007653,302966.873048421,3169,3331,-404708.869007652974688,302966.873048420995474,244.000000000000000,0.269699400000000,384633.969052030181047,-1
160278.304214176,302966.873048421,3173,3335,160278.304214175994275,302966.873048420995474,1.000000000000000,0.000000000000000,1805.665633961296180,1
129279.007984306,301967.065648587,3174,3336,129279.007984305993887,301967.065648587013129,1.000000000000000,0.000000000000000,8519.992238411043218,1
-728701.513474684,300967.258248752,3175,3337,-728701.513474683975801,300967.258248751983047,252.000000000000000,0.154299300000000,703412.171691315248609,-1
-77716.2926474084,300967.258248752,3178,3340,-77716.292647408394259,300967.258248751983047,152.000000000000000,0.041767280000000,83858.407162571515073,-1
-774700.469170621,299967.450848917,3180,3342,-774700.469170621014200,299967.450848917011172,177.000000000000000,0.071625690000000,748950.046855554915965,-1
-609704.215043892,299967.450848917,3181,3343,-609704.215043892036192,299967.450848917011172,274.000000000000000,0.000000000000000,585402.806172245182097,-1
-594704.555577826,299967.450848917,3182,3344,-594704.555577825987712,299967.450848917011172,274.000000000000000,0.022649040000000,570576.249745343229733,-1
-745701.127536226,298967.643449083,3185,3347,-745701.127536225947551,298967.643449083028827,213.000000000000000,0.059061050000000,720036.636832281481475,-1
-540705.781499987,298967.643449083,3186,3348,-540705.781499987002462,298967.643449083028827,244.000000000000000,0.368749900000000,517115.018840221746359,-1
188277.668550833,298967.643449083,3187,3349,188277.668550833011977,298967.643449083028827,2.000000000000000,0.061617930000000,6444.449613916182898,1
-660703.057228517,297967.836049248,3188,3350,-660703.057228517020121,297967.836049247998744,274.000000000000000,0.308056900000000,635601.606611749040894,-1
-23717.5185695699,297967.836049248,3190,3352,-23717.518569569900137,297967.836049247998744,137.000000000000000,0.521403600000000,56118.225847784946382,-1
-4717.94991255272,297967.836049248,3191,3353,-4717.949912552719979,297967.836049247998744,122.000000000000000,0.570263700000000,37415.876666910015047,-1
-859698.53947833,296968.028649414,3192,3354,-859698.539478330058046,296968.028649414016400,168.000000000000000,0.378189700000000,833114.868111175484955,-1
-622703.919914483,296968.028649414,3193,3355,-622703.919914482976310,296968.028649414016400,229.000000000000000,0.140735700000000,597827.896206389064901,-1
196277.486932735,296968.028649414,3196,3358,196277.486932734987931,296968.028649414016400,1.000000000000000,0.010129650000000,1843.615065299201660,1
-608704.237746154,295968.221249579,3197,3359,-608704.237746153958142,295968.221249578986317,264.000000000000000,0.444340400000000,583828.370883633499034,-1
-517706.303652019,295968.221249579,3198,3360,-517706.303652019007131,295968.221249578986317,212.000000000000000,0.630419400000000,493938.760967033565976,-1
72280.3020132543,295968.221249579,3199,3361,72280.302013254302437,295968.221249578986317,1.000000000000000,0.126933000000000,4818.106165689226145,1
93279.825265747,295968.221249579,3200,3362,93279.825265747000230,295968.221249578986317,15.000000000000000,0.000000000000000,16572.641878558169992,1
-810699.65188918,294968.413849744,3201,3363,-810699.651889179949649,294968.413849744014442,186.000000000000000,0.339744600000000,784171.707777205156162,-1
-591704.623684613,294968.413849744,3202,3364,-591704.623684613034129,294968.413849744014442,292.000000000000000,0.321933700000000,566862.488663721596822,-1
83280.0522883695,294968.413849744,3206,3368,83280.052288369493908,294968.413849744014442,1.000000000000000,0.186787600000000,7086.500881481751094,1
195277.509634997,294968.413849744,3207,3369,195277.509634996997193,294968.413849744014442,1.000000000000000,0.000000000000000,719.303858257778984,-1
-705702.035626716,293968.60644991,3209,3371,-705702.035626715980470,293968.606449909973890,277.000000000000000,0.172215700000000,679726.683594910893589,-1
-677702.671290059,293968.60644991,3211,3373,-677702.671290058991872,293968.606449909973890,142.000000000000000,0.466103100000000,651938.217712529120035,-1
-80716.2245406217,293968.60644991,3217,3379,-80716.224540621697088,293968.606449909973890,164.000000000000000,0.293732300000000,81085.557844144583214,-1
35281.1419969574,293968.60644991,3218,3380,35281.141996957398078,293968.606449909973890,15.000000000000000,0.077140320000000,4512.074303562711975,1
95279.7798612225,293968.60644991,3219,3381,95279.779861222501495,293968.606449909973890,15.000000000000000,0.000000000000000,18032.571061013983126,1
-792700.0605299,292968.799050075,3220,3382,-792700.060529900016263,292968.799050075002015,156.000000000000000,0.203599100000000,766061.634155826643109,-1
-723701.626985996,292968.799050075,3221,3383,-723701.626985996030271,292968.799050075002015,212.000000000000000,0.479071800000000,697483.431171637261286,-1
-718701.740497307,292968.799050075,3222,3384,-718701.740497307037003,292968.799050075002015,274.000000000000000,0.651876300000000,692517.240138783818111,-1
-612704.146937105,292968.799050075,3223,3385,-612704.146937104989775,292968.799050075002015,274.000000000000000,0.300858000000000,587368.543277555028908,-1
-334710.45816601,292968.799050075,3225,3387,-334710.458166009979323,292968.799050075002015,308.000000000000000,0.260440700000000,314321.912123338028323,-1
-109715.566175017,292968.799050075,3227,3389,-109715.566175016996567,292968.799050075002015,274.000000000000000,0.121555600000000,103918.761560415427084,-1
133278.917175257,292968.799050075,3228,3390,133278.917175256996416,292968.799050075002015,1.000000000000000,0.000000000000000,4137.093487775242465,1
-616704.056128056,291968.991650241,3229,3391,-616704.056128056021407,291968.991650241019670,274.000000000000000,0.251592600000000,591195.551788670010865,-1
-821699.402164295,290969.184250406,3230,3392,-821699.402164294966497,290969.184250405989587,207.000000000000000,0.425181100000000,794705.926496688043699,-1
-733701.399963373,290969.184250406,3231,3393,-733701.399963372969069,290969.184250405989587,249.000000000000000,0.158216600000000,707192.339468433288857,-1
-692702.330756125,290969.184250406,3233,3395,-692702.330756125040352,290969.184250405989587,270.000000000000000,0.338572700000000,666462.528944969293661,-1
-491706.893910837,290969.184250406,3234,3396,-491706.893910837010480,290969.184250405989587,274.000000000000000,0.472216000000000,467468.706302174599841,-1
-460707.597680967,290969.184250406,3235,3397,-460707.597680967010092,290969.184250405989587,213.000000000000000,0.467734800000000,436941.239406276436057,-1
-256712.228942466,290969.184250406,3236,3398,-256712.228942465997534,290969.184250405989587,548.000000000000000,0.661485400000000,238203.814619246782968,-1
-496706.780399526,289969.376850571,3242,3404,-496706.780399526003748,289969.376850571017712,244.000000000000000,0.157593400000000,472233.025963536638301,-1
37281.0965924328,289969.376850571,3244,3406,37281.096592432797479,289969.376850571017712,16.000000000000000,0.334884500000000,4566.686871036409684,1
-583704.805302711,288969.569450737,3245,3407,-583704.805302710970864,288969.569450736977160,310.000000000000000,0.404829900000000,558094.742697086185217,-1
-569705.123134382,288969.569450737,3246,3408,-569705.123134381952696,288969.569450736977160,274.000000000000000,0.438874800000000,544230.772087396704592,-1
-611704.169639367,287969.762050902,3248,3410,-611704.169639367028140,287969.762050902005285,277.000000000000000,0.256467300000000,585712.242889929446392,-1
-567705.168538906,287969.762050902,3249,3411,-567705.168538906029426,287969.762050902005285,256.000000000000000,0.380657000000000,542110.531168841291219,-1
-562705.282050218,287969.762050902,3250,3412,-562705.282050217967480,287969.762050902005285,205.000000000000000,0.054546620000000,537159.890818727202713,-1
-286711.547874598,287969.762050902,3251,3413,-286711.547874598007184,287969.762050902005285,386.000000000000000,0.539201300000000,266563.897108100762125,-1
7281.77766030037,287969.762050902,3254,3416,7281.777660300370371,287969.762050902005285,122.000000000000000,0.547079900000000,28723.011197847692529,1
-846698.834607739,286969.954651068,3255,3417,-846698.834607739001513,286969.954651068022940,183.000000000000000,0.519066200000000,819213.038721226970665,-1
-729701.490772422,286969.954651068,3256,3418,-729701.490772422053851,286969.954651068022940,250.000000000000000,0.103305800000000,702781.834645790047944,-1
-620703.965319007,286969.954651068,3257,3419,-620703.965319007053040,286969.954651068022940,183.000000000000000,0.643308800000000,594511.781583103700541,-1
-618704.010723532,286969.954651068,3258,3420,-618704.010723531944677,286969.954651068022940,247.000000000000000,0.461953100000000,592527.667252153973095,-1
-295711.343554238,286969.954651068,3262,3424,-295711.343554237973876,286969.954651068022940,365.000000000000000,0.500417100000000,275119.828632577147800,-1
-845698.857310001,285970.147251233,3264,3426,-845698.857310001039878,285970.147251232992858,144.000000000000000,0.503866100000000,818126.724174736300483,-1
-641703.4885715,285970.147251233,3266,3428,-641703.488571500056423,285970.147251232992858,199.000000000000000,0.509757900000000,615230.844270005938597,-1
-605704.305852941,285970.147251233,3267,3429,-605704.305852941004559,285970.147251232992858,278.000000000000000,0.164903400000000,579505.831846825196408,-1
81280.0976928938,285970.147251233,3271,3433,81280.097692893803469,285970.147251232992858,15.000000000000000,0.060777870000000,4503.390851650356126,1
-63716.61047908,283970.532451564,3279,3441,-63716.610479080001824,283970.532451563980430,148.000000000000000,0.487031800000000,61894.773886005808890,-1
13281.6414467269,283970.532451564,3280,3442,13281.641446726900540,283970.532451563980430,59.000000000000000,0.477810400000000,22597.251112031743105,1
117279.280411453,283970.532451564,3281,3443,117279.280411453000852,283970.532451563980430,15.000000000000000,0.000000000000000,20944.481512669794029,1
-618704.010723532,282970.725051729,3282,3444,-618704.010723531944677,282970.725051729008555,247.000000000000000,0.570238500000000,592037.777106329216622,-1
-422708.460366933,282970.725051729,3284,3446,-422708.460366933024488,282970.725051729008555,215.000000000000000,0.547857000000000,398124.620266362093389,-1
-852698.698394165,281970.917651895,3285,3447,-852698.698394165025093,281970.917651895026211,181.000000000000000,0.544512800000000,824751.573410229990259,-1
-541705.758797725,281970.917651895,3287,3449,-541705.758797724964097,281970.917651895026211,333.000000000000000,0.458366900000000,515534.022511922463309,-1
-104715.679686328,281970.917651895,3290,3452,-104715.679686328003299,281970.917651895026211,213.000000000000000,0.203840500000000,94234.222279746652930,-1
-63716.61047908,281970.917651895,3291,3453,-63716.610479080001824,281970.917651895026211,107.000000000000000,0.547076500000000,60478.560815961049229,-1
114279.34851824,281970.917651895,3292,3454,114279.348518240003614,281970.917651895026211,15.000000000000000,0.000000000000000,24154.499611439481669,1
-109715.566175017,280971.11025206,3296,3458,-109715.566175016996567,280971.110252059996128,213.000000000000000,0.223773600000000,98230.834069115080638,-1
100279.666349911,280971.11025206,3298,3460,100279.666349910999998,280971.110252059996128,14.000000000000000,0.000000000000000,24135.412931808812573,1
-53716.8375017025,279971.302852225,3303,3465,-53716.837501702502777,279971.302852225024253,92.000000000000000,0.587449200000000,52235.614115177893837,-1
179277.872871194,279971.302852225,3304,3466,179277.872871194005711,279971.302852225024253,3.000000000000000,0.014324270000000,2099.823160525334515,1
-325710.662486371,278971.495452391,3306,3468,-325710.662486371002160,278971.495452390983701,250.000000000000000,0.481575400000000,302244.049441706389189,-1
-807699.719995967,277971.688052556,3308,3470,-807699.719995966996066,277971.688052556011826,215.000000000000000,0.445019600000000,779575.654497672570869,-1
-646703.375060189,277971.688052556,3310,3472,-646703.375060189049691,277971.688052556011826,213.000000000000000,0.565294600000000,619297.507832387811504,-1
-395709.073328013,277971.688052556,3312,3474,-395709.073328013007995,277971.688052556011826,304.000000000000000,0.419721500000000,370666.695826425042469,-1
-675702.716694584,276971.880652722,3314,3476,-675702.716694583999924,276971.880652721971273,258.000000000000000,0.176899400000000,648040.839873976889066,-1
-368709.686289094,276971.880652722,3317,3479,-368709.686289093981031,276971.880652721971273,241.000000000000000,0.385734800000000,343936.967803188657854,-1
-321710.75329542,276971.880652722,3318,3480,-321710.753295420028735,276971.880652721971273,244.000000000000000,0.363089400000000,297903.926944317820016,-1
-54716.8147994402,276971.880652722,3320,3482,-54716.814799440202478,276971.880652721971273,91.000000000000000,0.194567300000000,50625.764498702570563,-1
-5717.92721029045,276971.880652722,3321,3483,-5717.927210290449693,276971.880652721971273,60.000000000000000,0.223083000000000,39171.924742675131711,-1
-808699.697293704,275972.073252887,3322,3484,-808699.697293704026379,275972.073252886999398,218.000000000000000,0.222145300000000,780406.707534424029291,-1
-801699.85620954,275972.073252887,3323,3485,-801699.856209540041164,275972.073252886999398,258.000000000000000,0.337301700000000,773430.326624514767900,-1
-764700.696193243,275972.073252887,3325,3487,-764700.696193243027665,275972.073252886999398,183.000000000000000,0.032034390000000,736562.565449557267129,-1
-666702.921014944,275972.073252887,3326,3488,-666702.921014943975024,275972.073252886999398,251.000000000000000,0.621911200000000,638986.220534901018254,-1
104279.575540862,273972.458453218,3334,3496,104279.575540862002526,273972.458453217986971,6.000000000000000,0.231419800000000,28623.105215065002994,1
-539705.80420225,272972.651053383,3336,3498,-539705.804202249972150,272972.651053383015096,323.000000000000000,0.682238800000000,512411.308842479134910,-1
180277.850168931,272972.651053383,3340,3502,180277.850168931006920,272972.651053383015096,2.000000000000000,0.057306800000000,1208.128089965030085,1
-358709.913311717,271972.843653548,3345,3507,-358709.913311716984026,271972.843653547985014,322.000000000000000,0.649032900000000,333190.443033646501135,-1
116279.303113715,271972.843653548,3347,3509,116279.303113714995561,271972.843653547985014,19.000000000000000,0.041763940000000,25773.609926359458768,1
-306711.093829353,270973.036253714,3352,3514,-306711.093829352990724,270973.036253714002669,300.000000000000000,0.476516800000000,281972.795582068269141,-1
-468707.416062869,269973.228853879,3354,3516,-468707.416062869015150,269973.228853878972586,212.000000000000000,0.567718700000000,441589.133699394995347,-1
-107715.611579541,269973.228853879,3358,3520,-107715.611579541000538,269973.228853878972586,183.000000000000000,0.644192000000000,90987.312540153317968,-1
72280.3020132543,268973.421454045,3361,3523,72280.302013254302437,268973.421454044990242,1.000000000000000,0.000000000000000,1548.220275376720565,1
-872698.244348921,267973.61405421,3363,3525,-872698.244348920998164,267973.614054210018367,132.000000000000000,0.163658600000000,843644.329207738861442,-1
-850698.74379869,267973.61405421,3364,3526,-850698.743798690033145,267973.614054210018367,198.000000000000000,0.536360800000000,821693.857751208008267,-1
-505706.576079166,267973.61405421,3366,3528,-505706.576079166028649,267973.614054210018367,183.000000000000000,0.526822600000000,478060.494845665758476,-1
-353710.026823028,267973.61405421,3367,3529,-353710.026823027990758,267973.614054210018367,275.000000000000000,0.465662700000000,327570.364314200531226,-1
28281.3009127931,266973.806654375,3371,3533,28281.300912793099997,266973.806654374988284,15.000000000000000,0.239047500000000,11453.316595045536815,1
125279.098793355,266973.806654375,3372,3534,125279.098793355005910,266973.806654374988284,16.000000000000000,0.045304240000000,20883.435904499332537,1
134278.894472995,266973.806654375,3373,3535,134278.894472994987154,266973.806654374988284,11.000000000000000,0.158243000000000,12200.789024071864333,1
-484707.052826673,264974.191854706,3379,3541,-484707.052826673025265,264974.191854705975857,271.000000000000000,0.380259600000000,456855.004950596136041,-1
129279.007984306,264974.191854706,3382,3544,129279.007984305993887,264974.191854705975857,16.000000000000000,0.032031130000000,17568.493355330108898,1
-451707.802001327,263974.384454872,3383,3545,-451707.802001326985192,263974.384454871993512,159.000000000000000,0.336702000000000,423969.086523012025282,-1
6281.80036256264,263974.384454872,3385,3547,6281.800362562639748,263974.384454871993512,46.000000000000000,0.498334100000000,33253.184900147316512,1
21281.4598286288,263974.384454872,3386,3548,21281.459828628798277,263974.384454871993512,44.000000000000000,0.123657800000000,18316.025816993653279,1
86279.9841815827,263974.384454872,3387,3549,86279.984181582694873,263974.384454871993512,12.000000000000000,0.093382830000000,9118.983750776786110,1
126279.076091093,263974.384454872,3388,3550,126279.076091092996649,263974.384454871993512,17.000000000000000,0.036525830000000,20730.529891732880060,1
-781700.310254785,261974.769655202,3392,3554,-781700.310254784999415,261974.769655201991554,251.000000000000000,0.282552200000000,752448.879238068591803,-1
-880698.062730822,260974.962255368,3395,3557,-880698.062730822013691,260974.962255368009210,150.000000000000000,0.253828500000000,851199.041203997679986,-1
-603704.351257466,260974.962255368,3396,3558,-603704.351257466012612,260974.962255368009210,286.000000000000000,0.223099900000000,574873.590109442244284,-1
39281.0511879083,260974.962255368,3399,3561,39281.051187908298743,260974.962255368009210,1.000000000000000,0.422999100000000,756.804734710095317,1
-426708.369557884,259975.154855533,3402,3564,-426708.369557883997913,259975.154855533008231,244.000000000000000,0.234949000000000,398669.943656035815366,-1
-354710.004120765,259975.154855533,3404,3566,-354710.004120765021071,259975.154855533008231,292.000000000000000,0.362716800000000,327298.388914437266067,-1
-828699.243248459,258975.347455698,3408,3570,-828699.243248458951712,258975.347455698007252,167.000000000000000,0.057297060000000,799171.417098594247364,-1
-601704.39666199,258975.347455698,3409,3571,-601704.396661989972927,258975.347455698007252,274.000000000000000,0.474750500000000,572714.787263737758622,-1
-114715.452663705,258975.347455698,3410,3572,-114715.452663705000305,258975.347455698007252,244.000000000000000,0.601806900000000,93039.131383996966179,-1
-685702.489671961,257975.540055864,3411,3573,-685702.489671961055137,257975.540055863995804,236.000000000000000,0.180337800000000,656400.236571026034653,-1
-509706.485270117,257975.540055864,3413,3575,-509706.485270117002074,257975.540055863995804,156.000000000000000,0.466024200000000,480983.767460228002165,-1
-499706.712292739,257975.540055864,3415,3577,-499706.712292739015538,257975.540055863995804,244.000000000000000,0.460377400000000,471029.903744795126840,-1
-471707.347956082,257975.540055864,3416,3578,-471707.347956082026940,257975.540055863995804,250.000000000000000,0.671272800000000,443170.082208213570993,-1
-44717.0418220627,257975.540055864,3420,3582,-44717.041822062703432,257975.540055863995804,61.000000000000000,0.081037140000000,30356.746464043255401,-1
-48716.9510130137,256975.732656029,3425,3587,-48716.951013013698685,256975.732656028994825,91.000000000000000,0.050644100000000,33096.499345774340327,-1
-572705.055027595,255975.925256195,3426,3588,-572705.055027595022693,255975.925256195012480,244.000000000000000,0.670488000000000,543567.962146151694469,-1
-55716.7920971779,255975.925256195,3428,3590,-55716.792097177902178,255975.925256195012480,106.000000000000000,0.441288100000000,38798.964243575661385,-1
112279.393922764,255975.925256195,3429,3591,112279.393922763993032,255975.925256195012480,13.000000000000000,0.093387310000000,24667.309122988837771,1
-875698.176242134,254976.11785636,3430,3592,-875698.176242133951746,254976.117856360011501,137.000000000000000,0.077140320000000,845884.321264483034611,-1
-839698.993523575,254976.11785636,3431,3593,-839698.993523575016297,254976.117856360011501,183.000000000000000,0.594824100000000,809932.754820495494641,-1
38281.0738901705,254976.11785636,3437,3599,38281.073890170497179,254976.117856360011501,1.000000000000000,0.315456200000000,2633.819787425702543,1
-862698.471371543,253976.310456525,3438,3600,-862698.471371543011628,253976.310456525010522,151.000000000000000,0.445041900000000,832850.848823135951534,-1
-654703.193442091,252976.503056691,3443,3605,-654703.193442090996541,252976.503056690999074,244.000000000000000,0.352373900000000,625135.165157092385925,-1
-469707.393360607,252976.503056691,3444,3606,-469707.393360606976785,252976.503056690999074,274.000000000000000,0.451262000000000,440692.608771476079710,-1
-384709.323052898,251976.695656856,3453,3615,-384709.323052897991147,251976.695656855998095,319.000000000000000,0.688734400000000,356028.725781190441921,-1
165278.190702865,251976.695656856,3456,3618,165278.190702864987543,251976.695656855998095,1.000000000000000,0.000000000000000,1338.902024953001956,1
-517706.303652019,250976.888257022,3457,3619,-517706.303652019007131,250976.888257021986647,183.000000000000000,0.517447700000000,488345.828164934704546,-1
-837699.038928099,248977.273457352,3465,3627,-837699.038928098976612,248977.273457352013793,184.000000000000000,0.278686600000000,807641.796956507838331,-1
154278.44042775,248977.273457352,3469,3631,154278.440427749999799,248977.273457352013793,6.000000000000000,0.000000000000000,7970.202087010909054,1
-497706.757697264,247977.466057518,3470,3632,-497706.757697264023591,247977.466057518002344,247.000000000000000,0.637855400000000,468174.019371316011529,-1
145278.64474811,247977.466057518,3472,3634,145278.644748110004002,247977.466057518002344,9.000000000000000,0.059069900000000,14842.287759430078950,1
-639703.533976024,246977.658657683,3473,3635,-639703.533976024016738,246977.658657683001366,244.000000000000000,0.429766800000000,609798.511915653594770,-1
-772700.514575145,245977.851257848,3479,3641,-772700.514575144974515,245977.851257848000387,244.000000000000000,0.483804600000000,742574.128174213576131,-1
-665702.943717206,245977.851257848,3480,3642,-665702.943717206013389,245977.851257848000387,254.000000000000000,0.597627600000000,635704.276053734938614,-1
-646703.375060189,245977.851257848,3481,3643,-646703.375060189049691,245977.851257848000387,213.000000000000000,0.391035400000000,616732.016957865213044,-1
-83716.156433835,245977.851257848,3483,3645,-83716.156433834999916,245977.851257848000387,152.000000000000000,0.634404700000000,59513.365223850574694,-1
-40717.1326311117,245977.851257848,3484,3646,-40717.132631111700903,245977.851257848000387,76.000000000000000,0.172215700000000,21163.282612213773973,-1
135278.871770733,245977.851257848,3485,3647,135278.871770733006997,245977.851257848000387,13.000000000000000,0.101296400000000,23696.731080148714682,1
-403708.891709915,244978.043858014,3487,3649,-403708.891709915013053,244978.043858013988938,240.000000000000000,0.685444200000000,374242.859003860328812,-1
-5717.92721029045,244978.043858014,3490,3652,-5717.927210290449693,244978.043858013988938,1.000000000000000,0.000000000000000,13116.748323500911283,1
156278.395023225,244978.043858014,3491,3653,156278.395023224991746,244978.043858013988938,9.000000000000000,0.040518590000000,4643.310810168732132,1
-595704.532875563,243978.236458179,3492,3654,-595704.532875563018024,243978.236458178987959,276.000000000000000,0.426018700000000,565700.461424278677441,-1
-862698.471371543,242978.429058345,3494,3656,-862698.471371543011628,242978.429058345005615,161.000000000000000,0.473557800000000,832374.544912974233739,-1
-683702.535076486,242978.429058345,3496,3658,-683702.535076485946774,242978.429058345005615,243.000000000000000,0.654778400000000,653532.333347953855991,-1
-418708.551175982,242978.429058345,3498,3660,-418708.551175981992856,242978.429058345005615,275.000000000000000,0.552790200000000,389025.641501078614965,-1
-152714.58997774,242978.429058345,3502,3664,-152714.589977739989990,242978.429058345005615,358.000000000000000,0.611845500000000,125603.974513121749624,-1
118279.257709191,242978.429058345,3504,3666,118279.257709191006143,242978.429058345005615,11.000000000000000,0.081666080000000,26146.457358755160385,1
-564705.236645693,241978.62165851,3506,3668,-564705.236645692959428,241978.621658510004636,209.000000000000000,0.590005600000000,534637.954101834329776,-1
140278.758259421,241978.62165851,3508,3670,140278.758259421010735,241978.621658510004636,15.000000000000000,0.000000000000000,19084.241885452815040,1
-755700.900513604,240978.814258675,3509,3671,-755700.900513604050502,240978.814258675003657,152.000000000000000,0.121987200000000,725378.265832656179555,-1
-414708.641985031,240978.814258675,3511,3673,-414708.641985031019431,240978.814258675003657,293.000000000000000,0.070907510000000,384884.674062669510022,-1
-413708.664687293,240978.814258675,3512,3674,-413708.664687292999588,240978.814258675003657,283.000000000000000,0.665860700000000,383887.460952244815417,-1
-340710.321952437,240978.814258675,3513,3675,-340710.321952436992433,240978.814258675003657,333.000000000000000,0.401777600000000,311138.832051520759705,-1
130278.985282044,240978.814258675,3515,3677,130278.985282043999177,240978.814258675003657,7.000000000000000,0.090596100000000,27992.210428088001208,1
-863698.448669281,239979.006858841,3516,3678,-863698.448669280973263,239979.006858840992209,146.000000000000000,0.028653410000000,833269.248902739374898,-1
-768700.605384194,239979.006858841,3517,3679,-768700.605384193942882,239979.006858840992209,146.000000000000000,0.637801200000000,738330.069947295705788,-1
17281.5506376779,239979.006858841,3520,3682,17281.550637677901250,239979.006858840992209,61.000000000000000,0.032034390000000,22901.300448444373615,1
-763700.718895506,238979.199459006,3521,3683,-763700.718895505997352,238979.199459005991230,133.000000000000000,0.339744600000000,733296.796642558067106,-1
-585704.759898186,238979.199459006,3522,3684,-585704.759898185962811,238979.199459005991230,283.000000000000000,0.050648230000000,555455.060822458704934,-1
82280.0749906315,237979.392059172,3531,3693,82280.074990631503169,237979.392059172008885,11.000000000000000,0.163323300000000,3459.426012816156799,1
119279.235006928,237979.392059172,3532,3694,119279.235006927992799,237979.392059172008885,6.000000000000000,0.014326700000000,27368.900064817211387,1
-844698.880012264,236979.584659337,3533,3695,-844698.880012264009565,236979.584659337007906,153.000000000000000,0.579457400000000,814184.315293756895699,-1
-731701.445367898,236979.584659337,3534,3696,-731701.445367897977121,236979.584659337007906,250.000000000000000,0.538316200000000,701246.594520549871959,-1
-660703.057228517,236979.584659337,3535,3697,-660703.057228517020121,236979.584659337007906,229.000000000000000,0.395602200000000,630296.675538766663522,-1
-452707.779299065,236979.584659337,3536,3698,-452707.779299065005034,236979.584659337007906,244.000000000000000,0.461330700000000,422537.126340334885754,-1
-63716.61047908,236979.584659337,3538,3700,-63716.610479080001824,236979.584659337007906,116.000000000000000,0.586217300000000,37816.818380308111955,-1
-817699.492973344,235979.777259502,3539,3701,-817699.492973344051279,235979.777259502006928,213.000000000000000,0.480504700000000,787167.076915285433643,-1
-746701.104833964,235979.777259502,3540,3702,-746701.104833964025602,235979.777259502006928,205.000000000000000,0.394166300000000,716203.654222503420897,-1
-588704.691791399,235979.777259502,3542,3704,-588704.691791399032809,235979.777259502006928,274.000000000000000,0.233202500000000,558316.958764991140924,-1
-735701.354558849,234979.969859668,3550,3712,-735701.354558849008754,234979.969859667995479,216.000000000000000,0.506446100000000,705177.254256511805579,-1
-649703.306953402,234979.969859668,3551,3713,-649703.306953402003273,234979.969859667995479,274.000000000000000,0.154948400000000,619229.347491314518265,-1
281.936576136039,234979.969859668,3553,3715,281.936576136038980,234979.969859667995479,60.000000000000000,0.028648540000000,13687.496887555387730,1
-734701.377261111,233980.162459833,3555,3717,-734701.377261111047119,233980.162459832994500,213.000000000000000,0.064866750000000,704146.464723146171309,-1
-664702.966419468,233980.162459833,3556,3718,-664702.966419468051754,233980.162459832994500,274.000000000000000,0.273708700000000,634184.502288354211487,-1
-333710.480868273,233980.162459833,3557,3719,-333710.480868273007218,233980.162459832994500,418.000000000000000,0.553834700000000,303592.033863811695483,-1
-699702.17184029,232980.355059999,3560,3722,-699702.171840289956890,232980.355059999012155,242.000000000000000,0.602459000000000,669133.060441602487117,-1
-616704.056128056,232980.355059999,3561,3723,-616704.056128056021407,232980.355059999012155,269.000000000000000,0.337204100000000,586179.691312100971118,-1
-91715.974815737,232980.355059999,3564,3726,-91715.974815737004974,232980.355059999012155,127.000000000000000,0.368703200000000,64212.169968112080824,-1
6281.80036256264,232980.355059999,3565,3727,6281.800362562639748,232980.355059999012155,60.000000000000000,0.032034390000000,14281.870227754987354,1
114279.34851824,232980.355059999,3566,3728,114279.348518240003614,232980.355059999012155,8.000000000000000,0.093394030000000,23617.459378971761907,1
107279.507434075,231980.547660164,3570,3732,107279.507434074999765,231980.547660164011177,6.000000000000000,0.022649040000000,16773.188681108378660,1
-858698.562180592,230980.740260329,3571,3733,-858698.562180591979995,230980.740260329010198,179.000000000000000,0.193509500000000,828021.534787267446518,-1
-521706.21284297,230980.740260329,3573,3735,-521706.212842969980557,230980.740260329010198,275.000000000000000,0.399687500000000,491171.981686966610141,-1
-777700.401063834,229980.932860495,3576,3738,-777700.401063833967783,229980.932860494998749,149.000000000000000,0.666160600000000,747021.762163888080977,-1
-670702.830205895,229980.932860495,3577,3739,-670702.830205895006657,229980.932860494998749,286.000000000000000,0.171919900000000,640058.710188401280902,-1
73280.279310992,228981.12546066,3585,3747,73280.279310992002138,228981.125460659997771,1.000000000000000,0.000000000000000,2987.924147141823596,1
130278.985282044,228981.12546066,3586,3748,130278.985282043999177,228981.125460659997771,12.000000000000000,0.103299100000000,27113.500811157449789,1
151278.508534536,228981.12546066,3587,3749,151278.508534535998479,228981.125460659997771,6.000000000000000,0.040518590000000,6934.107855431023381,1
